age,workclass,fnlwgt,education,educationNum,maritalStatus,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,country,earnings
80,2,225892,10,9,1,1,1,1,1409,0,40,1,0
36,1,605502,5,6,0,0,2,0,0,0,40,1,0
37,1,174150,14,14,1,1,1,1,0,0,40,1,1
38,1,165466,10,9,1,1,1,1,0,0,60,1,1
52,3,189728,10,9,4,0,1,0,0,0,35,1,0
49,1,360491,10,9,6,4,1,0,0,0,40,1,0
30,1,115040,10,9,1,1,1,1,0,0,40,1,0
36,1,262688,11,10,1,1,2,1,7688,0,50,1,1
70,6,158437,12,15,1,1,1,1,0,0,35,1,1
55,1,41108,11,10,6,0,1,1,0,2258,62,1,1
25,1,149875,13,13,6,0,1,0,0,0,40,1,0
59,1,131916,10,9,1,2,1,0,0,0,40,30,1
22,1,60668,11,10,0,0,1,1,0,0,40,1,0
41,5,153132,8,12,4,0,1,1,0,0,50,1,0
62,1,155256,10,9,1,1,1,1,0,0,45,1,1
54,1,244770,10,9,0,5,1,0,0,0,40,1,0
38,1,312108,10,9,0,4,2,0,0,0,40,1,0
52,1,102828,10,9,1,1,1,1,7688,0,40,1,1
36,1,93225,6,7,1,1,1,1,0,0,40,1,0
74,6,231002,10,9,1,1,1,1,0,0,30,1,1
35,2,256992,2,3,1,2,1,0,0,0,15,4,0
41,1,118721,7,8,2,0,4,1,0,0,40,1,0
30,1,151989,9,11,1,2,1,0,0,0,40,1,0
25,1,109112,10,9,1,1,1,1,0,0,48,1,0
35,1,589809,11,10,0,0,1,1,13550,0,60,1,1
38,1,172538,13,13,1,1,1,1,15024,0,50,1,1
34,3,318982,14,14,1,1,1,1,0,1848,40,1,1
48,1,204629,14,14,1,1,1,1,0,0,50,1,1
50,2,99894,2,3,0,0,3,0,0,0,15,1,0
19,1,369463,10,9,0,3,1,0,0,0,40,1,0
51,1,79324,11,10,1,1,1,1,0,0,40,1,0
39,1,61178,13,13,2,4,1,1,0,0,40,1,0
20,1,204226,6,7,0,3,1,0,0,0,40,1,0
17,1,183110,6,7,0,3,1,1,0,0,16,1,0
42,1,96321,11,10,1,1,1,1,0,0,50,1,1
25,1,167031,11,10,0,5,0,0,0,0,25,18,0
36,1,108997,10,9,2,4,1,0,0,0,40,1,0
65,1,176796,15,16,6,0,1,0,0,0,40,1,0
32,2,134737,13,13,1,1,1,1,0,0,70,1,1
33,6,49795,13,13,0,0,1,1,0,0,45,1,0
32,3,131588,11,10,0,4,2,0,0,0,20,1,0
25,1,307643,10,9,1,1,1,1,0,0,40,1,0
41,5,351350,11,10,2,4,1,0,0,0,40,1,0
44,1,260761,10,9,1,1,1,1,0,0,40,1,1
72,1,156310,5,6,1,1,1,1,2414,0,12,1,0
36,1,207789,10,9,2,0,1,1,0,0,52,1,0
67,2,252842,10,9,1,1,1,1,1797,0,20,1,0
28,1,294936,10,9,1,1,1,1,4064,0,45,1,0
24,1,196269,6,7,1,1,0,1,0,0,40,1,0
17,1,46402,3,4,0,3,1,1,0,0,8,1,0
32,2,267161,13,13,2,4,2,0,0,0,30,1,0
67,1,160456,6,7,6,0,1,0,0,0,40,1,0
21,0,123983,11,10,0,5,3,1,0,0,10,40,0
51,1,123053,14,14,1,1,3,1,5013,0,40,3,0
32,1,426467,1,2,0,0,1,1,3674,0,40,23,0
39,1,269323,11,10,1,1,1,1,0,0,40,1,1
18,2,42857,11,10,0,0,1,0,0,0,35,1,0
50,2,183915,13,13,1,1,1,1,0,0,45,1,1
24,1,211391,5,6,0,0,1,0,0,0,15,1,0
21,5,193130,11,10,0,0,1,0,0,0,40,1,0
24,1,86745,13,13,0,5,3,0,0,0,16,1,0
34,1,226525,9,11,0,3,1,1,0,0,40,1,0
68,0,270339,5,6,1,1,1,1,0,0,35,1,0
49,2,343742,5,6,0,0,2,1,0,0,32,1,0
50,1,150975,10,9,2,0,4,0,0,0,40,1,0
33,1,207301,8,12,2,3,1,0,0,0,40,1,0
18,1,135924,11,10,0,3,1,1,0,0,40,1,0
45,1,184277,9,11,2,4,1,0,0,0,55,1,1
20,1,142233,10,9,0,0,1,0,0,0,35,1,0
46,6,120902,13,13,1,1,1,1,3103,0,37,1,1
64,5,158412,10,9,6,0,1,0,0,0,40,1,0
39,1,126161,15,16,0,0,1,1,0,0,45,1,0
35,1,149347,10,9,0,0,1,1,0,0,70,1,0
21,1,322674,11,10,0,0,1,1,0,0,32,1,0
29,1,55390,8,12,0,0,1,1,0,0,45,1,0
38,3,200904,13,13,1,2,2,0,0,0,30,1,1
45,1,166056,10,9,2,4,1,0,0,0,40,1,0
30,2,116666,14,14,2,0,3,1,0,0,50,3,1
41,1,168324,11,10,1,2,1,0,0,0,40,1,1
37,1,121772,10,9,0,0,3,1,0,0,40,26,0
45,1,126889,13,13,1,1,1,1,0,1887,60,1,1
20,0,401690,10,9,0,0,1,0,0,0,30,1,0
45,6,117605,10,9,1,1,1,1,0,0,48,1,1
20,4,410446,10,9,0,5,1,1,0,0,20,1,0
63,6,38472,11,10,6,0,1,0,14084,0,60,1,1
35,2,335704,11,10,1,1,1,1,0,0,40,1,0
24,1,70261,13,13,1,1,1,1,0,0,50,1,0
19,1,47577,11,10,0,0,1,1,0,0,50,1,0
23,1,117767,10,9,0,3,1,1,0,0,35,1,0
34,1,179641,13,13,0,0,1,0,0,0,45,1,0
23,0,343553,6,7,0,0,2,1,0,0,40,1,0
36,2,328466,2,3,1,1,1,1,0,0,50,4,1
46,1,265097,10,9,0,5,1,1,0,0,5,1,0
38,5,414791,13,13,1,1,1,1,0,0,42,1,1
55,5,48055,7,8,6,0,1,0,0,0,40,1,0
27,1,341672,11,10,0,5,3,1,0,0,40,3,0
48,1,266764,11,10,1,1,1,1,0,0,45,1,1
35,1,233571,10,9,2,3,1,0,0,0,50,1,0
53,1,126592,11,10,1,1,2,1,7688,0,40,1,1
47,1,70754,10,9,1,1,1,1,0,0,40,1,0
50,1,138852,11,10,2,0,1,1,4650,0,22,1,0
32,1,175856,11,10,1,1,1,1,0,0,40,1,0
40,1,193494,10,9,1,1,1,1,0,0,46,1,0
41,1,104334,11,10,1,1,1,1,0,0,50,1,1
47,4,197332,13,13,2,0,1,1,0,0,40,1,0
21,1,205844,11,10,0,3,2,0,0,0,25,1,0
45,5,206459,14,14,1,1,1,1,0,0,35,1,0
33,1,202822,3,4,0,4,2,0,0,0,14,39,0
68,7,174695,11,10,3,4,1,0,0,0,25,1,0
44,1,183342,12,15,1,1,1,1,0,0,55,1,1
49,1,105614,5,6,1,1,1,1,0,0,50,1,0
45,1,329603,15,16,1,1,1,1,0,0,40,9,1
41,1,77373,11,10,1,1,1,1,0,1848,65,1,1
29,1,207473,3,4,1,1,1,1,0,0,40,4,0
46,1,149161,11,10,1,1,3,1,0,0,60,0,0
19,1,311974,10,9,0,5,1,1,0,0,25,4,0
56,1,175127,5,6,1,1,1,1,0,0,40,1,0
55,2,111625,10,9,1,1,1,1,0,0,60,1,0
29,1,48895,10,9,0,0,1,1,0,0,50,1,0
21,1,27049,10,9,0,0,1,0,0,0,25,1,0
38,1,108907,10,9,2,0,1,1,0,0,40,0,0
52,1,94988,2,3,0,0,1,1,0,0,50,1,0
22,1,218343,10,9,0,3,1,0,0,0,40,1,0
20,1,227626,10,9,1,1,1,1,0,0,60,1,0
31,1,272856,10,9,0,3,2,1,0,0,50,19,0
39,1,30916,10,9,1,1,1,1,0,0,40,1,0
55,1,276229,11,10,2,0,1,0,0,0,40,1,0
35,1,289106,8,12,4,4,1,1,0,0,40,1,0
67,0,39100,10,9,1,2,1,0,0,0,5,1,0
45,1,192776,13,13,1,1,1,1,7298,0,55,1,1
61,1,147280,14,14,1,1,1,1,0,0,60,1,1
18,1,187770,10,9,0,3,1,1,0,0,30,1,0
51,3,213296,13,13,6,0,1,1,0,0,40,1,0
37,2,107410,10,9,1,1,1,1,0,0,40,1,0
21,0,170272,11,10,0,3,1,0,0,0,25,1,0
32,1,86808,11,10,0,3,1,0,0,0,38,1,0
48,1,149210,10,9,4,4,2,1,0,0,45,1,0
62,1,123411,3,4,1,1,1,1,0,0,53,1,0
21,0,306779,11,10,0,3,1,1,0,0,40,1,0
28,1,487347,10,9,0,0,1,1,0,0,45,1,0
19,1,283945,5,6,0,5,1,1,0,1602,45,1,0
20,1,375698,11,10,0,3,1,0,0,0,15,1,0
41,1,271753,13,13,1,1,1,1,0,0,40,1,0
29,1,251854,13,13,0,0,2,0,0,0,40,1,0
47,1,264052,13,13,1,1,1,1,15024,0,50,1,1
43,3,28451,13,13,1,1,1,1,0,0,37,1,1
20,1,282604,11,10,0,5,1,1,0,0,20,1,0
29,1,185908,13,13,1,1,2,1,0,0,55,1,1
51,4,198186,13,13,6,0,2,0,0,0,40,1,0
40,1,242521,9,11,1,1,1,1,0,0,40,1,1
26,1,337940,2,3,0,0,1,1,0,0,40,4,0
30,1,212064,13,13,0,3,1,0,0,0,40,1,0
36,1,129263,10,9,6,0,1,0,0,0,40,1,0
68,5,144761,10,9,6,0,1,1,0,1668,20,1,0
42,1,109912,11,10,0,0,1,0,0,0,40,1,1
41,1,113324,10,9,1,1,1,1,0,0,40,1,0
43,1,187795,13,13,1,1,1,1,0,0,45,1,1
20,1,173724,11,10,0,3,1,1,0,0,20,1,0
43,1,185129,13,13,2,3,1,1,0,0,40,1,0
53,1,73134,10,9,1,1,1,1,15024,0,60,1,1
45,1,236040,11,10,1,1,1,1,0,0,40,1,1
39,1,74194,10,9,0,4,1,1,0,0,40,1,0
31,5,102130,14,14,1,1,1,1,0,0,45,1,0
23,1,140915,11,10,0,5,3,1,0,0,25,35,0
69,0,107575,10,9,2,0,1,0,2964,0,35,1,0
38,3,34364,14,14,2,0,1,0,0,0,40,1,0
37,2,258037,10,9,1,1,1,1,0,0,45,14,1
18,1,391585,10,9,0,5,1,0,0,0,40,1,0
41,2,233130,10,9,1,1,1,1,0,0,45,4,0
30,1,101345,13,13,1,2,1,0,3103,0,55,1,1
23,0,32897,8,12,1,1,1,1,0,0,20,1,0
26,1,248612,13,13,0,3,1,1,0,0,30,1,0
37,1,212465,10,9,1,1,1,1,0,0,40,1,0
25,1,198587,11,10,0,0,2,0,2174,0,50,1,0
33,1,405913,11,10,1,1,1,1,0,0,40,34,1
37,1,588003,13,13,1,1,1,1,15024,0,40,1,1
31,1,46807,13,13,0,0,1,1,0,0,40,1,0
27,1,210498,11,10,1,1,1,1,0,0,80,1,0
35,1,206951,14,14,1,1,1,1,0,0,40,1,1
28,2,237466,11,10,1,2,1,0,0,0,30,1,1
59,1,279636,10,9,0,0,1,1,0,0,50,23,0
42,1,29320,13,13,1,1,1,1,0,0,40,1,0
50,1,271262,10,9,1,1,1,1,0,0,40,1,1
27,0,29361,8,12,0,0,1,0,0,0,45,1,0
32,1,76773,11,10,2,4,1,0,0,0,40,1,0
27,1,109004,10,9,4,4,2,1,0,0,40,1,0
43,1,226902,13,13,2,5,1,1,0,0,40,1,0
46,1,176552,6,7,2,4,4,1,0,0,40,1,1
41,1,182303,11,10,1,1,1,1,0,0,50,1,1
59,5,296253,14,14,2,4,1,0,8614,0,60,1,1
20,1,218215,11,10,0,3,1,0,0,0,30,1,0
57,1,165695,13,13,1,1,1,1,0,0,40,0,1
46,2,51271,10,9,1,1,1,1,4386,0,70,1,0
45,1,96100,3,4,1,1,2,1,0,0,40,1,0
29,5,82393,10,9,0,4,3,1,0,1590,45,1,0
23,1,248978,6,7,1,1,1,1,0,0,40,4,0
46,1,254367,10,9,0,0,1,1,0,1590,48,1,0
55,0,200235,10,9,1,1,1,1,0,0,50,1,1
58,1,94429,11,10,1,1,1,1,0,0,40,1,1
38,1,87282,9,11,0,5,3,0,0,0,40,1,0
29,1,119793,11,10,0,5,1,1,0,0,50,1,0
57,0,85815,10,9,2,3,3,1,0,0,20,1,0
26,5,197764,13,13,0,0,1,0,0,0,40,1,0
42,1,306982,13,13,1,1,3,1,0,0,40,35,1
61,1,80896,10,9,4,4,3,1,0,0,45,1,1
31,1,197886,11,10,1,1,1,1,15024,0,45,1,1
43,1,355728,10,9,2,3,1,1,0,0,40,1,0
47,1,121124,13,13,1,1,1,1,15024,0,50,1,1
51,3,193720,10,9,1,1,1,1,0,0,56,1,1
23,1,347292,10,9,0,0,1,1,0,0,40,1,0
24,1,34506,10,9,0,4,1,0,0,0,40,1,0
25,1,326370,11,10,0,0,1,1,0,0,38,0,0
22,0,269221,11,10,0,3,1,1,0,0,40,1,0
38,1,63509,9,11,1,1,1,1,0,0,50,1,0
48,1,148254,10,9,1,2,1,0,0,0,16,1,1
33,1,190511,10,9,0,0,1,1,0,0,30,1,0
46,1,268022,14,14,1,1,1,1,0,0,55,0,1
18,1,20057,3,4,0,5,3,0,0,0,40,35,0
52,1,206862,10,9,1,1,1,1,0,0,40,1,0
46,1,189498,13,13,1,1,1,1,0,1848,45,1,1
28,1,166320,10,9,0,0,1,1,0,0,40,1,0
37,1,289886,11,10,0,5,3,1,0,0,30,40,0
23,0,86337,11,10,0,0,1,0,0,0,15,1,0
45,5,54190,14,14,1,1,1,1,0,0,50,1,1
17,1,147069,5,6,0,3,1,0,0,0,16,1,0
56,1,282023,14,14,1,1,1,1,0,0,40,1,1
38,6,379485,8,12,2,4,1,1,0,0,45,1,0
81,1,129338,3,4,1,1,1,1,0,0,10,1,0
22,1,99829,11,10,0,3,1,0,0,0,30,1,0
43,3,182254,11,10,2,4,1,0,0,0,40,1,0
31,1,109428,8,12,1,2,1,0,0,1740,40,1,0
42,2,351161,13,13,1,1,1,1,0,1887,40,1,1
66,0,210750,11,10,1,1,1,1,0,0,50,1,0
50,1,132716,10,9,1,1,1,1,0,0,40,1,1
31,1,242984,11,10,4,0,1,1,0,0,40,1,0
35,1,101509,11,10,2,0,1,0,0,0,40,1,0
21,0,509629,11,10,0,3,1,0,0,0,35,1,0
36,1,119957,13,13,4,4,2,0,0,0,35,1,0
33,1,69727,3,4,1,1,1,1,0,0,40,4,0
36,1,204590,13,13,2,4,2,0,0,213,40,1,0
37,0,50862,10,9,1,1,1,1,0,0,55,1,0
50,1,182907,10,9,0,3,1,1,0,0,25,1,0
55,1,206487,11,10,1,1,1,1,0,0,40,1,1
29,1,168015,10,9,2,4,1,0,0,0,40,1,0
24,1,149396,11,10,0,5,2,0,0,0,30,24,0
39,4,184964,11,10,2,0,1,1,0,0,40,1,1
34,1,398988,13,13,0,0,1,1,0,0,40,1,0
29,1,128777,3,4,2,4,1,0,0,0,55,1,0
60,1,252413,11,10,1,1,0,1,0,0,32,1,1
33,1,181372,14,14,1,2,1,0,0,0,50,1,1
58,1,216851,4,5,0,3,1,1,0,0,40,12,0
27,1,106935,11,10,4,0,1,1,0,0,40,1,0
46,3,363875,11,10,2,4,4,0,0,0,40,1,0
63,1,287277,10,9,2,0,1,1,0,0,40,1,0
38,2,172342,11,10,2,4,1,0,0,0,40,1,0
23,1,308498,11,10,0,3,1,1,0,0,15,1,0
29,1,122127,13,13,0,0,1,0,8614,0,40,1,1
31,1,106437,12,15,1,2,1,0,0,0,60,1,1
49,6,306289,10,9,1,1,1,1,0,0,40,1,1
45,6,201699,15,16,1,1,1,1,0,0,60,1,1
42,1,282062,4,5,1,1,1,1,0,0,40,1,0
48,1,235108,10,9,1,1,1,1,0,0,40,1,0
33,1,339482,10,9,1,1,1,1,0,0,40,1,0
24,1,181820,11,10,0,3,1,1,0,0,40,1,0
49,2,99335,11,10,1,1,1,1,0,0,50,1,0
40,1,367533,11,10,1,1,1,1,2580,0,40,1,0
57,1,64960,9,11,1,1,1,1,0,1902,45,1,0
50,1,269095,10,9,2,0,1,0,0,0,40,1,0
46,1,58683,13,13,1,1,1,1,15024,0,55,1,1
35,2,89508,11,10,1,1,1,1,3908,0,60,1,0
19,1,100999,11,10,0,3,1,0,0,0,20,1,0
18,1,34125,5,6,0,3,1,0,0,0,28,1,0
20,1,115057,10,9,0,0,1,1,0,0,40,1,0
42,1,139126,10,9,2,0,1,1,0,0,40,1,0
46,1,104632,10,9,1,1,3,1,0,0,40,13,1
40,4,178866,10,9,1,2,1,0,0,0,20,1,1
54,1,139850,14,14,1,1,3,1,0,0,45,1,1
28,1,61435,10,9,1,1,1,1,0,0,45,1,0
38,1,309230,11,10,1,1,1,1,0,0,40,1,1
28,1,45613,11,10,0,0,1,0,0,0,40,1,0
22,1,272615,6,7,0,3,1,1,0,0,40,1,0
31,1,54318,13,13,1,1,1,1,0,0,50,1,1
27,1,165519,10,9,1,1,1,1,0,0,40,1,0
45,1,48495,13,13,1,1,1,1,0,0,42,1,1
38,1,143123,13,13,1,1,1,1,0,0,40,1,1
67,2,431426,8,12,1,2,1,0,20051,0,4,1,1
75,1,256474,14,14,0,0,1,1,0,0,16,1,0
41,1,191451,14,14,2,4,2,0,0,0,60,1,1
37,1,99146,13,13,1,1,1,1,0,0,60,1,1
47,1,235986,10,9,0,3,1,0,0,0,50,14,0
34,5,429897,13,13,1,1,1,1,0,0,45,4,1
25,1,189897,10,9,1,3,1,1,0,0,40,1,0
52,1,145155,10,9,6,0,1,0,0,0,40,1,0
27,3,192257,10,9,0,3,1,1,2174,0,40,1,0
35,1,194960,10,9,0,0,0,1,0,0,40,36,0
44,5,357814,7,8,1,5,1,0,0,0,35,4,0
27,5,137629,10,9,1,1,1,1,0,0,80,1,1
42,1,156526,11,10,0,0,1,1,0,0,33,1,0
26,1,189238,4,5,0,3,1,0,0,0,38,12,0
23,1,202989,10,9,0,0,1,1,0,0,40,15,0
28,1,25684,10,9,0,0,4,0,0,0,40,1,0
38,2,192939,10,9,1,1,1,1,0,0,50,1,0
28,1,138692,11,10,0,3,1,1,0,0,50,1,0
29,1,222249,10,9,0,5,1,0,0,0,40,1,0
56,2,201318,4,5,1,5,1,1,3411,0,50,17,0
23,0,190650,13,13,0,0,3,1,0,0,35,1,0
30,1,56004,11,10,0,3,2,0,0,0,40,1,0
48,1,182313,11,10,1,1,1,1,0,0,40,1,0
45,2,138962,11,10,1,1,3,1,0,0,72,0,0
38,1,277248,14,14,1,1,1,1,0,0,60,14,1
24,1,125031,10,9,0,5,1,1,0,0,40,1,0
47,3,216414,15,16,1,1,1,1,0,0,40,1,1
22,1,171176,10,9,0,0,1,0,0,0,48,0,0
29,1,356133,11,10,0,5,1,0,0,0,40,1,0
45,1,185397,8,12,2,0,1,1,0,0,40,1,0
24,1,308285,10,9,0,3,1,1,0,0,40,1,0
40,1,56651,10,9,1,1,1,1,0,0,40,1,0
28,5,154863,4,5,1,1,2,1,0,0,40,39,1
46,4,44706,13,13,2,4,1,0,0,0,50,1,1
34,0,222548,11,10,1,2,1,0,0,0,4,1,0
32,1,248754,11,10,1,1,1,1,0,0,40,1,0
20,1,104981,10,9,0,0,1,1,0,0,40,1,0
23,1,315065,11,10,0,4,1,1,0,0,35,4,0
46,1,188325,10,9,1,1,1,1,0,0,40,1,0
21,1,221661,10,9,0,3,1,0,0,0,35,1,0
59,1,81973,14,14,1,1,3,1,0,0,40,1,1
31,1,169122,11,10,1,1,1,1,0,0,50,1,0
48,1,216734,11,10,2,0,1,0,0,0,40,1,0
34,1,98101,3,4,1,1,1,1,0,0,40,1,0
19,1,292511,11,10,0,3,1,1,0,0,25,1,0
20,1,122971,11,10,0,3,1,1,0,0,35,1,0
29,1,124953,13,13,0,3,1,1,0,0,50,1,0
54,1,123011,11,10,1,1,1,1,0,0,40,1,1
36,1,76417,10,9,1,1,1,1,0,0,52,1,0
43,1,351576,13,13,0,0,1,1,0,0,50,1,1
46,4,33794,13,13,1,1,1,1,3103,0,40,1,1
33,1,79923,14,14,1,1,1,1,0,0,45,1,1
33,1,117983,5,6,2,4,1,0,0,0,45,1,0
36,1,186110,11,10,1,1,1,1,0,0,40,1,0
37,1,187589,10,9,1,1,1,1,5178,0,40,1,1
37,0,319685,9,11,1,1,1,1,0,0,54,1,1
64,0,64101,7,8,1,1,1,1,0,0,24,1,0
45,2,162923,10,9,1,1,1,1,0,0,60,1,0
25,1,288519,13,13,0,0,1,0,0,0,40,1,0
28,1,33798,9,11,1,1,1,1,0,0,40,1,0
26,1,195734,10,9,0,3,1,0,2354,0,40,1,0
23,1,214120,10,9,0,3,1,1,0,0,40,1,0
24,1,113515,10,9,0,0,1,0,0,0,40,1,0
58,2,261230,11,10,2,0,1,0,0,0,40,1,0
36,1,98515,9,11,2,4,1,0,0,0,40,1,0
46,1,187715,11,10,1,1,1,1,0,0,50,1,0
23,0,214238,3,4,0,0,1,0,0,0,40,4,0
32,1,123964,11,10,1,1,1,1,4386,0,50,1,0
26,1,68991,10,9,0,4,2,1,0,0,40,1,0
52,1,292110,2,3,0,0,1,0,0,0,40,1,0
19,1,198320,10,9,0,0,1,0,0,0,45,1,0
33,1,709798,13,13,1,1,1,1,0,0,60,1,1
60,1,372838,10,9,1,1,1,1,0,0,40,1,0
39,1,160402,11,10,2,0,1,1,0,0,38,1,0
45,1,98475,13,13,2,0,1,1,0,0,45,1,0
37,5,97136,11,10,3,4,2,0,0,0,40,1,0
29,1,136985,8,12,0,3,1,1,0,0,40,1,0
53,1,187356,11,10,1,1,1,1,0,0,66,1,0
46,3,107231,11,10,1,1,1,1,0,1740,40,1,0
20,1,305874,11,10,0,3,1,1,0,0,40,1,0
39,1,290922,14,14,0,3,1,0,0,0,40,1,0
48,1,248254,11,10,1,2,1,0,7298,0,40,1,1
38,1,160808,10,9,1,1,2,1,4386,0,48,1,0
36,1,247321,10,9,1,1,1,1,0,0,45,1,0
53,1,247651,3,4,2,4,2,0,0,0,56,1,0
29,1,214702,10,9,0,0,1,1,0,1974,35,1,0
64,1,75577,3,4,1,1,1,1,2580,0,50,1,0
34,1,561334,11,10,1,1,1,1,0,0,50,1,1
36,0,224886,10,9,1,1,1,1,0,0,40,1,0
41,5,401134,13,13,2,4,1,0,0,0,40,1,0
34,1,258170,10,9,2,4,1,0,0,0,38,1,0
68,0,141181,4,5,1,1,1,1,0,0,2,1,0
37,1,292370,13,13,1,1,0,1,0,0,50,0,1
22,1,300871,11,10,1,1,1,1,0,0,40,1,0
43,1,136721,7,8,1,1,1,1,0,0,40,1,0
19,0,140399,11,10,0,5,1,0,0,0,30,1,0
36,1,109133,11,10,0,0,1,1,0,0,40,1,0
47,1,186534,10,9,1,1,1,1,0,0,55,1,1
25,1,226891,9,11,0,5,3,0,0,0,40,0,0
33,1,241885,11,10,4,0,1,1,0,0,40,1,0
27,1,97165,11,10,0,5,1,0,0,0,40,1,0
33,1,212918,11,10,0,0,1,1,0,0,70,1,0
24,1,211585,10,9,1,3,1,0,0,0,40,1,0
47,5,178309,11,10,2,0,1,0,0,0,40,1,0
48,6,481987,5,6,1,1,1,1,0,0,40,1,0
28,1,215211,10,9,1,1,1,1,0,0,50,1,0
33,5,194901,13,13,1,1,1,1,0,0,40,1,1
44,1,340885,13,13,1,1,1,1,0,1977,40,1,1
33,5,190290,9,11,0,0,1,1,0,0,56,1,0
26,1,188569,11,10,0,0,1,0,0,0,25,1,0
22,1,162282,9,11,0,3,1,1,0,0,40,1,0
34,1,287315,11,10,1,1,1,1,0,0,55,1,1
31,6,304212,11,10,0,3,1,1,0,0,45,1,0
73,0,200878,10,9,6,0,1,0,0,0,15,1,0
38,5,256864,9,11,1,1,1,1,0,0,40,1,0
51,2,46401,11,10,1,2,1,0,0,0,40,1,1
36,1,37778,11,10,1,1,1,1,0,0,40,1,0
29,1,191722,11,10,1,1,1,1,7688,0,54,1,1
64,2,103643,10,9,1,1,1,1,0,0,15,1,1
24,1,143766,11,10,0,3,1,1,0,0,55,1,0
21,3,204425,11,10,0,3,1,0,0,0,20,1,0
28,1,156257,11,10,1,1,1,1,0,0,60,1,1
18,0,113185,6,7,0,3,1,1,0,0,25,1,0
41,6,112262,10,9,1,1,1,1,0,0,50,1,0
17,1,28031,4,5,0,3,1,1,0,0,16,1,0
58,1,320102,15,16,1,1,1,1,0,0,50,1,1
50,2,334273,13,13,1,1,1,1,0,0,8,1,0
30,1,356015,6,7,3,0,4,1,0,0,40,4,0
47,1,278900,10,9,1,1,1,1,0,0,40,1,0
24,1,142528,11,10,0,3,1,1,0,0,20,1,0
50,4,343014,11,10,1,1,2,1,0,0,40,1,0
29,1,201017,14,14,0,0,1,1,0,0,55,37,0
31,2,81030,15,16,1,1,1,1,0,0,40,1,1
40,2,34007,10,9,1,1,1,1,0,0,70,1,1
31,1,29662,11,10,0,0,1,0,0,0,60,1,0
53,1,347446,4,5,1,1,2,1,0,0,40,1,0
33,1,90668,10,9,0,0,1,0,0,0,40,1,0
43,1,190403,13,13,1,1,1,1,0,0,40,1,0
56,1,109015,11,10,1,2,1,0,7688,0,50,1,1
38,1,234807,13,13,1,2,1,0,0,0,50,1,1
18,1,157131,6,7,0,3,1,0,0,0,30,1,0
50,1,94081,10,9,1,1,1,1,0,0,40,1,1
78,1,135566,10,9,6,4,1,0,2329,0,12,1,0
27,1,103164,6,7,1,1,1,1,0,0,40,1,0
19,1,570002,11,10,0,3,1,0,0,0,25,1,0
24,3,215797,13,13,0,0,1,0,0,0,40,1,0
20,1,289405,11,10,0,3,1,1,0,1602,15,1,0
25,1,239461,14,14,0,3,1,1,0,0,35,1,0
34,1,101510,13,13,2,0,1,0,0,0,50,1,1
30,6,443546,9,11,1,1,1,1,0,0,35,1,0
37,4,141029,14,14,2,0,1,0,0,0,40,1,0
38,1,207202,10,9,1,1,1,1,0,0,48,1,1
67,7,137192,10,9,1,1,3,1,0,0,12,35,0
35,1,222989,10,9,1,1,1,1,0,0,30,1,0
75,2,36325,10,9,1,1,1,1,0,0,30,1,0
47,1,73394,11,10,1,2,1,0,0,0,50,1,0
23,1,249046,5,6,1,1,1,1,0,0,40,1,0
51,4,100653,10,9,2,0,1,0,0,0,8,1,0
42,5,1125613,10,9,2,0,2,1,0,0,40,1,0
32,1,101352,11,10,1,2,1,0,0,0,32,1,1
54,1,340476,10,9,4,4,1,0,0,0,35,1,0
20,1,192711,11,10,0,3,1,0,0,0,40,1,0
39,1,273362,10,9,1,1,1,1,0,0,40,1,1
41,1,100451,10,9,1,1,1,1,7688,0,38,1,1
35,1,85399,10,9,0,0,1,0,0,0,40,1,0
45,5,168191,13,13,1,1,1,1,0,0,35,1,1
27,1,153475,13,13,0,0,1,0,0,0,40,1,0
61,2,196773,3,4,1,1,1,1,0,0,30,1,1
41,1,180138,10,9,0,0,1,1,0,0,50,1,0
22,1,48347,11,10,0,3,1,1,0,0,40,1,0
55,1,175071,11,10,1,1,2,1,15024,0,40,1,1
66,0,129476,13,13,1,1,1,1,0,0,6,1,0
25,1,181772,11,10,1,1,1,1,0,0,40,1,0
20,1,284317,11,10,0,3,1,0,0,0,35,1,0
20,1,237305,11,10,0,5,2,0,0,0,35,1,0
67,6,111321,13,13,1,1,1,1,0,0,16,1,0
44,1,278476,11,10,1,1,1,1,0,0,60,1,1
42,1,39060,10,9,1,1,1,1,0,0,60,1,1
29,5,205262,11,10,0,0,0,1,0,0,40,18,0
48,1,198000,11,10,0,4,1,0,0,0,38,1,1
25,1,397962,10,9,0,5,2,0,0,0,40,1,0
31,1,178370,10,9,2,4,1,0,0,0,99,1,1
48,1,121253,13,13,3,4,1,0,0,2472,70,1,1
40,1,56072,14,14,2,0,1,1,0,0,20,1,0
26,1,176756,11,10,1,1,1,1,0,0,40,1,0
28,1,60374,10,9,1,3,1,0,0,0,35,1,0
52,1,165681,11,10,1,1,1,1,0,0,40,1,1
41,2,287037,10,9,1,1,1,1,0,0,40,1,0
39,2,55568,13,13,1,2,1,0,0,0,50,1,0
48,1,155509,10,9,0,0,2,0,0,0,16,39,0
19,1,201178,10,9,0,0,1,0,0,0,30,1,0
27,1,37250,11,10,1,1,1,1,0,1651,40,1,0
59,1,314149,9,11,1,1,1,1,0,1740,50,1,0
